"V1";"V2";"V3";"V4"
40,1675991909625;37,8562208179172;34,6064822455725;32,4359994672192
34,586472233062;77,9880293982142;153,573700329061;374,712175458991
1,32342841243883;2,93392561269854;13,9559447832788;16,6272678511883
3,02886182259875;6,69729124766023;1,99848636969069;35,3961586627438
33,2630438206232;75,0541037855157;139,617755545782;358,084907607802
3,54552511304349;7,86635126726359;17,0022370222186;14,5606090206275
